Force_X_min,Force_X_max,Force_X_mean,Force_X_std,Force_X_skew,Force_X_kurtosis,Force_X_energy,Force_X_zero_crossings,Force_Y_min,Force_Y_max,Force_Y_mean,Force_Y_std,Force_Y_skew,Force_Y_kurtosis,Force_Y_energy,Force_Y_zero_crossings,Force_Z_min,Force_Z_max,Force_Z_mean,Force_Z_std,Force_Z_skew,Force_Z_kurtosis,Force_Z_energy,Force_Z_zero_crossings,Vibration_X_min,Vibration_X_max,Vibration_X_mean,Vibration_X_std,Vibration_X_skew,Vibration_X_kurtosis,Vibration_X_energy,Vibration_X_zero_crossings,Vibration_Y_min,Vibration_Y_max,Vibration_Y_mean,Vibration_Y_std,Vibration_Y_skew,Vibration_Y_kurtosis,Vibration_Y_energy,Vibration_Y_zero_crossings,Vibration_Z_min,Vibration_Z_max,Vibration_Z_mean,Vibration_Z_std,Vibration_Z_skew,Vibration_Z_kurtosis,Vibration_Z_energy,Vibration_Z_zero_crossings,AE_RMS_min,AE_RMS_max,AE_RMS_mean,AE_RMS_std,AE_RMS_skew,AE_RMS_kurtosis,AE_RMS_energy,AE_RMS_zero_crossings
-22.198,49.85,9.999212778354362,13.93485276806318,0.0295778151151093,-0.9551949022067698,64623013.00444399,8396,-29.392,49.312,5.607545692904352,9.401961875324462,0.4360421849940845,1.080514659887104,26327161.979754,9091,-23.51,45.479,5.93014677900985,15.695786345890497,0.3595428921006943,-1.1188548355590515,61846148.91176101,4801,-0.595,0.672,0.0013186668123304,0.1062867904849867,0.1206222561051879,0.5721296350777458,2482.1148960000005,91711,-0.537,0.696,-0.001933864095701,0.1013383996252664,-0.0550673958477854,0.236503440652291,2256.849831,79149,-0.682,0.593,-0.002019227617851,0.1279486328583836,-0.1518294744531691,0.4058062289937165,3597.293736,78736,-0.005,0.276,0.118196709819559,0.0295986989645366,1.424209141645622,5.082525204149473,3261.547558,14
-23.145,46.723,10.066133729156714,14.10419748201313,0.035995435969139,-0.960392473501102,65994444.37774299,8427,-29.245,49.938,5.663916986282673,9.412952857837418,0.4235166340931923,0.9927535108640888,26525571.419608,9019,-23.783,47.08,6.0200485452353325,15.780888816635375,0.3530698685326551,-1.1369167448915931,62702305.0817,4765,-0.577,0.64,0.0004908437407584,0.1072876733825387,0.1225604243167842,0.7033495863292858,2530.023631,92619,-0.561,0.545,-0.0027759639664232,0.102359402422724,-0.0651473321270748,0.2075511935068843,2304.573779,79642,-0.741,0.601,-0.0033124593371095,0.1298879871169513,-0.147671872629092,0.3961786413327353,3710.531896,78860,-0.005,0.268,0.1170223526467845,0.0314622008721781,1.4185303982549,4.135041134311634,3227.4910120000004,24
-22.921,46.781,10.12625108753026,14.22137479724647,0.0366315452043039,-0.9696568626443436,66981329.361938,8427,-29.014,50.413,5.709224609126155,9.416535505175874,0.4180552260841467,0.987488260294743,26649897.504322995,8914,-25.711,46.747,6.082808708432683,15.862249665821729,0.3502861461243144,-1.1420938897574862,63426171.842579,4675,-0.494,0.583,0.0006469439944667,0.1054915899802663,0.1150759216542719,0.4850111838009532,2445.719153,93518,-0.477,0.515,-0.0028366565952567,0.1017507227611805,-0.0579606931327035,0.0821440429595767,2277.020755,80587,-0.709,0.554,-0.0031483819005842,0.1289292567286267,-0.1528296858703229,0.305294685209545,3655.244489,79839,-0.005,0.248,0.1154650488706066,0.0300706283800998,1.380521543916332,4.120752607836735,3128.651745000001,14
-23.072,47.193,10.27007831303366,14.49221500640917,0.0385218721445723,-0.9718977666097116,69317401.28135799,8425,-27.203,49.055,5.819814576619876,9.530915356053594,0.4102809514672891,0.9197446532197492,27399383.884307005,8882,-25.233,47.839,6.23855840024032,16.146251587845118,0.3475212880201654,-1.1527314414951144,65828881.226857,4723,-0.542,0.594,0.0006242831394396,0.1089227815686039,0.0999356488272275,0.4412222650848694,2606.72734,94852,-0.494,0.545,-0.002994287872995,0.1054258796576291,-0.0606132199148646,0.0386096092423562,2443.9288090000005,82011,-0.738,0.593,-0.0034565150108325,0.1331030281990452,-0.1549328861200319,0.2958627036008643,3895.045596,82947,-0.005,0.274,0.1161303275256249,0.0298868230544901,1.3628796885175185,4.344110557586683,3159.2848360000007,8
-24.517,48.459,10.513497418941109,14.823908772305732,0.0394401572147439,-0.9760677530745988,72619191.725623,8404,-29.249,49.112,5.962794584097038,9.661104759269952,0.4226296691913093,0.9453026254691044,28339489.785324,8900,-24.293,46.604,6.431063646410849,16.56790001458055,0.3446281221742017,-1.158579673940953,69446836.266625,4736,-0.619,0.63,0.0008000736795666,0.1103455635776598,0.0800007085711265,0.3290244348962523,2677.309393000001,96055,-0.504,0.538,-0.0030779593488909,0.1069305140612264,-0.0642054089713493,0.0198231397801351,2516.106248,82556,-0.733,0.547,-0.0029081506883581,0.1342775153240067,-0.1582572771434294,0.2413139251358202,3966.2148119999993,83070,-0.005,0.257,0.1159463731005907,0.0296281801103168,1.396571212705831,4.341533314404788,3148.857571,16
-24.369,48.62,10.650119253736776,15.061624370700992,0.0401241226331456,-0.9792139269182027,74761477.23402098,8361,-27.519,52.064,6.016157231416243,9.73221522876104,0.4159798060016385,0.8873620682789536,28761914.957199,8843,-26.181,48.173,6.5400179693047145,16.798313248267167,0.3397222359469476,-1.164420029487831,71394966.77473,4701,-0.555,0.553,0.0003307162233509,0.1122368568262866,0.0956421878109873,0.3368804485434142,2767.697723,96085,-0.496,0.593,-0.0028896854006226,0.1082826917613113,-0.0430838121035692,0.1037845409582751,2577.930251,80717,-0.705,0.58,-0.0036082345658783,0.1372840047009452,-0.1669512727650826,0.3744737578445418,4143.655864,84242,-0.005,0.248,0.118515534254556,0.0275614441261228,1.121203936992876,4.447133380204331,3252.900329000001,20
-24.431,49.611,10.774534862022035,15.294423747484077,0.0398614660227259,-0.9803171542933852,76900113.008136,8388,-27.768,52.753,6.126318512213883,9.812557603268017,0.4163268810801466,0.8964232967186248,29400937.007451992,8870,-25.598,48.869,6.657055778324968,16.96248023145916,0.3377339647374325,-1.159941099827967,72952356.00768001,4725,-0.632,0.653,0.0012420383325216,0.1126104501048462,0.1015566304285246,0.4759719783982441,2786.481015,94577,-0.509,0.519,-0.0025688751940066,0.1074566953766489,-0.0410153593614454,0.1397230990787119,2538.4052830000005,78889,-0.709,0.698,-0.0021630383825878,0.1371387112384435,-0.1580247044020756,0.4357162932641665,4133.082055,82884,-0.005,0.296,0.1227682480007646,0.029392707473541,1.323943906154574,5.815255776211245,3501.276041000001,20
-24.204,49.582,10.82844947971408,15.441598135239442,0.0422749411100387,-0.9849337559896134,78176194.67530599,8426,-28.01,53.421,6.163990408721331,9.796052590202388,0.4153749944649912,0.8626392026041718,29441468.580262,8909,-25.73,49.732,6.73965123781184,17.093947675439075,0.3335349814138317,-1.1706365475533502,74204151.07304001,4682,-0.674,0.629,0.0001938457478512,0.1123774578754023,0.0658775297187472,0.5075186541599086,2775.567672,94056,-0.465,0.585,-0.0034687669200984,0.106986171712103,-0.0439284986939777,0.1483115260637197,2518.278274,77569,-0.768,0.682,-0.0038076147836729,0.1373812476409812,-0.1594327534436126,0.4483040681156969,4151.265537,83217,-0.005,0.29,0.1204524599263819,0.0307161410007395,1.4423693862014657,4.7193870231101664,3396.146725000001,20
-24.496,51.348,10.989978074269708,15.72197915528604,0.0451673743461313,-0.9848207912812774,80805662.781031,8394,-30.24,52.805,6.288187213405888,9.916430801701704,0.4077555984161606,0.8355549422791761,30278357.910253,8943,-26.623,50.2,6.894188893695498,17.35983964191129,0.3337410171523955,-1.17223653508623,76618537.59303598,4694,-0.608,0.66,0.0011227021242685,0.1141336221120607,0.0840582917665367,0.6527889832306295,2860.944729,93520,-0.564,0.61,-0.0021930056237335,0.1083838366986662,-0.0503057427700266,0.1295924118166382,2580.756639,77603,-0.753,0.7,-0.0021952369026206,0.1391163077111067,-0.1553655315228901,0.5228846994638858,4251.130721,82948,-0.005,0.297,0.123571676419025,0.0285891257871465,1.330790150982248,5.689371664813667,3532.850112,14
-24.942,51.753,11.03773686462278,15.862752032002486,0.0461125246991124,-0.9865795532562336,82053070.48112798,8437,-29.087,53.36,6.345367663122634,10.00212663480388,0.4164021448334855,0.8382587772692989,30826861.923548,8910,-25.581,49.416,6.976568025415091,17.48451987333135,0.3329965908677859,-1.169445442237949,77861438.636938,4680,-0.702,0.633,-0.0001634321293329,0.115712872938494,0.088161288494922,0.65375027831886,2941.819484,94341,-0.561,0.567,-0.0041136760850568,0.1098735209210485,-0.0487054281809816,0.074910627355019,2656.111108,78701,-0.745,0.706,-0.0045811835493737,0.1397122654923134,-0.1605828672034592,0.4442855815809587,4293.263777,83679,-0.005,0.242,0.1236020836367608,0.0271979472700563,0.7018665008392043,3.580287586857753,3519.1710570000005,22
-24.331,53.394,11.182853995694106,16.13784312579402,0.0494749091914373,-0.986362164134873,84690673.15572801,8437,-28.22,54.202,6.442883740936465,10.114457972425852,0.413932386981584,0.8103305201794289,31595472.395979,8825,-27.64,52.685,7.096501731915029,17.729708124573474,0.3344447695663987,-1.1674182646169895,80124545.23145801,4687,-0.731,0.717,0.0007056427202672,0.1189439841550155,0.0989837309907468,0.5458851320596594,3108.3244990000003,95612,-0.522,0.657,-0.0030790581659452,0.1133240394518336,-0.0409546580275735,0.0528827899906114,2823.518834,80187,-0.747,0.662,-0.0032315622738382,0.1432950530789407,-0.1718172667443729,0.4846329030892846,4513.457098999999,84727,-0.005,0.267,0.1262440611928138,0.0282221493715362,1.0420280461821532,4.969058837401766,3676.453848000001,12
-24.625,52.593,11.248705228906893,16.307966810746926,0.0509182241049664,-0.9880606892008696,86243981.613001,8444,-28.137,52.953,6.508118289797032,10.088674686805602,0.4160089703043007,0.7999355890042681,31672553.943124995,8934,-25.806,50.896,7.184129871666516,17.864601805586823,0.3305074140221858,-1.1749439159694772,81469542.699616,4699,-0.642,0.655,0.0012390552471102,0.1209574154247894,0.0597905510696939,0.4338379173501923,3215.271941999999,96199,-0.511,0.538,-0.0016889778829525,0.1145631701371456,-0.0543275755012174,0.019016152665642,2884.639678,80432,-0.791,0.721,-0.0017806407572585,0.144647064959437,-0.1673867872296469,0.412120738667237,4598.246029999999,85512,-0.005,0.259,0.1271007417857468,0.0284711919609056,0.9077862208631472,4.400525433886159,3727.933849,14
-25.567,54.578,11.427917718351638,16.61207927110624,0.0531497950953965,-0.9835775820641371,89363717.53261602,8402,-30.168,53.961,6.641252181469112,10.200952228714897,0.398180820638629,0.6910105218659344,32567596.323419,8927,-27.283,52.273,7.328721381581939,18.19225724966776,0.3258543890789717,-1.1824468920687583,84552087.17980598,4683,-0.618,0.629,0.0004189285096858,0.1208925663227384,0.0698679013667317,0.3943386754438749,3212.491419000001,94642,-0.521,0.632,-0.0029796047423637,0.1149262372403528,-0.0308077576869098,0.0951689154151451,2905.144681,78833,-0.851,0.809,-0.0034831533261148,0.1452428963904022,-0.1654189558756193,0.4902407387708889,4639.562911999999,84746,-0.005,0.29,0.1281032000946289,0.0294140291284657,1.2168180370003387,5.3094706295763885,3797.2829619999993,8
-25.538,53.415,11.499697459868102,16.771663977104076,0.0497434428808111,-0.9896668442345832,90858021.028288,8412,-29.258,53.159,6.691308324951188,10.251633891931762,0.4130631577300914,0.7606158874691236,32928195.329324003,9067,-26.859,51.542,7.418582550873184,18.294099040308645,0.3299448934495581,-1.1785866038541208,85623892.607822,4686,-0.581,0.658,0.0011052099784719,0.1195963917340564,0.0937373803729828,0.4433746694109777,3142.874349,93210,-0.551,0.588,-0.0023596282422979,0.1140933340050862,-0.0433962690450329,0.0912223521045119,2861.277899,76691,-0.834,0.731,-0.0023542849080391,0.144109636266042,-0.1730260687697208,0.4884381377692657,4564.1059270000005,82999,-0.005,0.316,0.1285569811526855,0.0281802887213539,1.086614860541644,5.923995912117036,3805.653808,10
-27.498,53.291,11.594136622917832,16.901432028337233,0.0493547717086429,-1.0004892446631608,92276276.470549,8544,-28.064,54.857,6.739971560982051,10.295964245529014,0.3908897705232524,0.6772557387864544,33264361.908009008,8626,-26.541,52.175,7.533225267796581,18.42881145932196,0.3212880182522374,-1.1942345045764473,87067609.937714,4669,-0.7,0.653,0.0001301766797321,0.1146041992328444,0.1093880179693454,0.60455253526897,2885.0713350000005,92733,-0.523,0.591,-0.0037810828405329,0.1111179579322226,-0.0319081749260702,0.1202284086523115,2715.3512040000005,75745,-0.79,0.798,-0.0043310571193145,0.1394202104909795,-0.1842344301298779,0.4295932202470331,4273.909329,81135,-0.005,0.253,0.1207638974246914,0.0284544840932658,1.2149614006857954,4.727624969090134,3381.3984040000005,14
-28.057,56.266,11.742750526742116,17.194222239430758,0.0539096225936399,-0.9982101047939218,95267383.42872,8487,-28.278,54.673,6.805696287093795,10.412861898937644,0.3951213855511967,0.7039342349557045,34004683.911276,8993,-27.012,53.61,7.64840830591544,18.676597166818453,0.3208502894118115,-1.1901923203777147,89505555.78262,4683,-0.655,0.676,6.211688896776733e-05,0.1156547834457314,0.1053997518516136,0.7307087794093112,2939.3297019999995,91714,-0.64,0.622,-0.0037346129867529,0.1130401135608726,-0.0669063035599759,0.1613169451974117,2810.9940560000005,75575,-0.831,0.71,-0.0040763969473986,0.140166724717559,-0.1857044782386451,0.5269597846074308,4320.937632000001,79867,-0.005,0.256,0.1220168375449949,0.0266525865395784,1.2729933092757495,6.058077109213926,3427.71606,14
-26.434,55.863,11.90801339728596,17.51179650029876,0.0544513805723234,-1.002641373186965,98547819.47417,8443,-28.52,56.813,6.933683748509642,10.519803713149257,0.4009948854849346,0.6828939059848871,34882861.711905,8736,-26.445,53.431,7.780232213555651,18.91168782496214,0.3191068241976672,-1.194045187033733,91893892.55569,4658,-0.571,0.655,0.0007923102127001,0.1167164724227051,0.1040062826806873,0.5376368225867907,2993.665835,92903,-0.564,0.617,-0.0023594877722461,0.1145996506278272,-0.0483689386065105,0.0527865926938253,2887.152014,76758,-0.749,0.631,-0.0025234589025511,0.1398625037989596,-0.1841035460229927,0.3643386439782348,4299.945513999999,80106,-0.005,0.289,0.1273521975371565,0.0285489080560526,1.105204010784871,5.227553694637594,3743.069566,12
-28.608,55.239,12.035835136684629,17.76094040788779,0.050914871440808,-1.0136386493766334,101165287.540913,8530,-30.726,56.132,6.981591993666277,10.605565158113574,0.3884537771091076,0.6536863535268265,35432314.698416,8945,-28.08,53.838,7.911379445435353,19.12271290643798,0.317003546666234,-1.210591754320554,94122678.47233304,4650,-0.576,0.627,0.0012083439502038,0.1199737209525723,0.0906854100680895,0.4601437033849866,3163.6949310000005,96512,-0.605,0.567,-0.0021101940157251,0.1180197155776464,-0.042361197214418,0.045441287849449,3062.148416000001,79327,-0.829,0.615,-0.0023175505969714,0.1441627442405098,-0.2023954505595699,0.3696537653646019,4568.741575999999,85037,-0.005,0.264,0.1250374199184624,0.0292286021401419,1.1693855088343683,4.548220740816779,3623.812548000001,12
-28.224,55.803,12.209897962337562,18.08927146575309,0.057512600217562,-1.0103888891244142,104789743.992441,8442,-28.527,56.182,7.104886294526991,10.663295815777644,0.3871325542557623,0.6316843146719,36121798.711977,8671,-28.579,55.615,8.035297667801478,19.43816720982388,0.3138732366919665,-1.209513062082018,97332556.69532198,4669,-0.637,0.653,0.0010205357102274,0.1185103261522291,0.1140057341965416,0.4405097807325897,3090.146832999999,96605,-0.519,0.543,-0.0026514519992545,0.1184116531307743,-0.0599945403993447,0.0568535343339244,3086.321132,79201,-0.767,0.605,-0.0024985795906493,0.1423968721581107,-0.1843393232505952,0.3858194292379373,4462.406367,84697,-0.005,0.272,0.1231426136441113,0.029187292531156,1.45762626624327,5.662622806291312,3523.631555,14
-27.939,58.199,12.361936456508388,18.38655461091862,0.0555434002294502,-1.0117327072131912,107873625.584382,8449,-28.905,56.401,7.210695297035337,10.78010594057798,0.3862028560631808,0.6266994536024968,36963731.97717101,8675,-28.054,56.261,8.172704461786989,19.65955852086148,0.3133449099962229,-1.2139762722677585,99612651.803669,4654,-0.626,0.672,0.0002723396509749,0.1181136911594815,0.1147784583409445,0.5110305918831024,3065.7700800000007,95355,-0.559,0.569,-0.0033670587699938,0.1180794867716538,-0.0494666289285628,0.0784801811087012,3066.469804,76908,-0.851,0.641,-0.0038935496348205,0.1416382846310563,-0.1851263503456632,0.5031488602088214,4411.905129000001,83550,-0.005,0.273,0.123286619189552,0.0292980361764465,1.3713931080045052,5.478423479806528,3528.817327,12
-29.106,58.537,11.938733806144493,18.70649868751619,0.0611456932609146,-0.9770847639944868,111933828.714195,9441,-37.822,53.765,5.609815872024215,10.753701889517018,0.3549559679997469,0.4402796457037321,33437443.641842995,10563,-29.047,53.714,6.577471611532251,18.9080181731534,0.3194290289925255,-1.1898038243898552,91093286.414429,4876,-0.736,0.732,0.0084341752715657,0.1304583621223154,0.0264056183281516,0.5202410486245039,3884.538443,105119,-0.596,0.646,0.0101907009894717,0.1267346175772092,-0.0914335663512285,0.1035257243371798,3674.292039,85264,-0.841,0.749,0.0143052051756983,0.1526441884987479,-0.2093415150722553,0.4494308743346238,5342.473021,91940,-0.005,0.256,0.1152088845674965,0.0299010104005307,1.3753476098084996,3.869496908524472,3220.094837000001,20
-29.109,61.084,12.340221508477738,19.2126578666034,0.0609224993656451,-0.9773465816753136,114610688.51516,8992,-31.674,55.28,5.886417645158796,10.99754094782868,0.3814728640644949,0.533944108546494,34201551.754519,9955,-31.131,55.008,6.800532284553548,19.69784607283241,0.3221225064911158,-1.1934710828002,95453061.732874,4701,-0.724,0.646,-0.0023462247112291,0.1287010018505062,0.0846169366892942,0.5583317781142272,3642.1313920000016,96818,-0.578,0.623,-0.0086839557619955,0.1266903508372111,-0.0591003619846028,0.0738496815753189,3544.624501,79184,-0.8,0.71,-0.0108868618949916,0.1527787886788721,-0.1733422921081184,0.4141696060770554,5156.716788,87448,-0.005,0.277,0.1204215985551223,0.0297948119701847,1.4934118544411463,5.34115703422364,3382.6908619999995,10
-29.661,63.66,12.494272403015428,19.54984187320261,0.0609031909750763,-0.974967194976582,118320267.313691,8950,-32.056,55.7,6.035410449356924,11.121606475373882,0.3779715953593024,0.5369069838910385,35193921.571585,9862,-30.289,55.029,6.935942293781247,19.962440643852936,0.3285459505407023,-1.188653530542815,98165013.08520998,4710,-0.793,0.715,-0.0023977925688002,0.1282207509031956,0.0841790359895635,0.4498943773672623,3614.9319179999993,95721,-0.535,0.596,-0.0064647525284004,0.1269334579435968,-0.0633601549592434,0.0114976661101526,3550.65864,77818,-0.802,0.68,-0.0078398156531075,0.1528335644739377,-0.1694410853442694,0.3999359423352779,5147.666439,87502,-0.005,0.272,0.1222452286820471,0.0288057278185766,1.4900394446342913,5.962390883244368,3467.098254,14
-28.56,62.46,12.567153607154715,19.67107629384565,0.0691872842865724,-0.9781961136154332,119779958.32998802,8904,-32.236,57.635,6.059978269275384,11.15652811383326,0.3758760498633257,0.502431275167242,35434109.76930701,9764,-29.37,55.933,7.02732504651385,20.02774180265346,0.3266194597143427,-1.1939648979314297,99030286.057795,4689,-0.654,0.758,-0.0017746318696065,0.1268307610040143,0.0766675020690337,0.4310209550249335,3536.82256,98221,-0.565,0.54,-0.0060662702943678,0.1264401386118413,-0.0818981975920703,0.0190629379691738,3522.4717,79349,-0.849,0.663,-0.0068331870061457,0.1536790892002975,-0.1685330155884026,0.3954045138018349,5201.952597,89414,-0.005,0.265,0.1190888061976008,0.0283358387240592,1.2766157522648696,4.732423597763665,3294.1207550000004,14
-29.428,62.008,12.749462032683724,20.03452322927538,0.0705525988392158,-0.9763628903176588,124022666.42343304,8934,-30.396,57.415,6.217364081554702,11.275802738528174,0.3715466625442244,0.4584208974961647,36463459.279429,9789,-31.46,58.379,7.183281467402671,20.34857546555356,0.3228172601426922,-1.1986288002545864,102411219.141122,4710,-0.627,0.658,0.0005535134545256,0.1293125604542586,0.0812245281894244,0.358189218627083,3677.595674,98303,-0.559,0.625,-0.0023110227985777,0.1277427645604626,-0.0769179729569893,0.0635257801340407,3589.9577780000004,78528,-0.844,0.738,-0.002579449451179,0.1565230755826714,-0.1719373190221317,0.4366671908786168,5389.509932000001,90869,-0.005,0.3,0.1204420032192646,0.0295629077457653,1.565096714938967,5.876932754185722,3382.5141520000006,8
-28.937,62.985,12.82730471019929,20.238729308307256,0.0712470864488767,-0.9769922615721828,126269777.973907,8947,-31.841,58.566,6.276733757110313,11.31766872276672,0.3714577775314299,0.4454009996495145,36834787.993206985,9882,-31.611,57.888,7.279339858225684,20.524686176871302,0.3217201616710624,-1.1992715379654748,104300295.290195,4688,-0.611,0.686,0.0010003273813583,0.1266332893766043,0.1009303715331913,0.4026861155648404,3526.951203,96398,-0.586,0.578,-0.0026809805071682,0.1266778110385004,-0.0947301923409972,0.0721663313848468,3530.79218,76212,-0.877,0.735,-0.0027133685268293,0.1550810475649045,-0.1930946652275564,0.5387408942777618,5290.868363,89562,-0.005,0.291,0.1202635874631127,0.0298451435097862,1.5294231923237775,5.106195931981439,3376.772136,16
-30.177,64.249,12.985157382895302,20.53787420665749,0.0749499972118003,-0.9769561336941271,129800743.354138,8870,-31.449,60.163,6.37588301356404,11.410958060173096,0.3675344307837005,0.4054523526172677,37563163.637247,9554,-31.315,60.312,7.407812022961528,20.76299713323576,0.3172663525690398,-1.2059579050460678,106839828.690602,4673,-0.667,0.716,0.0005288929523393,0.12536818541561,0.1052535091398224,0.5750720396608666,3455.405354999999,95335,-0.622,0.63,-0.0031928395331277,0.1253498496248147,-0.0733340545878771,0.1426689272442227,3456.5743649999995,75798,-0.944,0.701,-0.0032786314056202,0.1541858016644066,-0.1770573152996281,0.5517950287752837,5228.795878,89347,-0.005,0.261,0.1213648917878878,0.0319474759117666,1.6122643891634685,4.784235328816706,3462.5906660000005,14
-31.554,65.634,13.11965338851997,20.84577127948781,0.0736674882788984,-0.9807866538072604,133382358.20564,8866,-31.421,59.164,6.424970895115075,11.53119369090323,0.3621432790461516,0.3935500856805687,38310181.583365,9704,-31.534,58.965,7.518351282634404,21.08763977935904,0.3167065984628236,-1.2112699225812695,110196499.973483,4677,-0.72,0.669,0.0005285954698444,0.1277700170265643,0.1028394802903925,0.5449600996890229,3589.298577,97026,-0.588,0.586,-0.0029580050941508,0.127644067080182,-0.0844860737998818,0.0826273783977296,3584.088145,76784,-0.891,0.724,-0.0030437505685436,0.1584099826837628,-0.1808679350323402,0.5319508893611147,5519.1176350000005,92122,-0.005,0.276,0.1215310606749749,0.0310310569886224,1.499277198482768,4.7609714846528455,3458.996001,12
-31.372,68.657,13.314955229584877,21.2509490594619,0.0697187354161924,-0.9822926466541566,138222214.645612,8844,-32.088,59.559,6.568090382550457,11.678432777676726,0.3667236702756303,0.4124582445775835,39457436.93781901,9558,-31.908,59.001,7.689570968387718,21.310896698364747,0.3163916489392243,-1.2107325409143386,112813170.024468,4701,-0.686,0.687,0.0006004922925728,0.1308559249812869,0.1090600865898887,0.4874373045781524,3763.552079,98966,-0.627,0.578,-0.0029347189109505,0.1300285880931459,-0.0904253988233581,0.0600876877645846,3717.927076000001,78901,-1.002,0.713,-0.0031570558902214,0.1605191095603972,-0.1769796061770124,0.471304616190304,5665.306985,93497,-0.005,0.287,0.1225021839226891,0.0325884852745718,1.6767575230247125,4.942855263702245,3531.72713,10
-31.9,66.49,13.384444866989336,21.49474212591701,0.0682321106932822,-0.9833999056507814,140948628.629652,8835,-31.449,59.545,6.6627819289275445,11.741455742510285,0.3587223805924366,0.3615577036731596,40065221.50816101,9532,-31.845,59.643,7.785814740347176,21.480342025204983,0.3154035818963305,-1.2152389422054213,114757119.594094,4678,-0.72,0.741,0.0008917036646166,0.1328662793860223,0.0989114886533469,0.4303829324041675,3880.949967,100449,-0.607,0.587,-0.0027630281305724,0.1315811540042921,-0.0657281557131666,0.069938608378925,3807.74429,79739,-0.862,0.703,-0.0026420539320935,0.1617625908812014,-0.1764159199860649,0.5311355844805523,5753.882158000002,93855,-0.005,0.308,0.1219320890498199,0.0329035606006381,1.7410648002232678,5.753956818662797,3506.336605,24
-33.051,68.229,13.479671160844251,21.766153443033776,0.0671168110203871,-0.9853087606078096,144097384.987554,8866,-34.102,60.338,6.756441025291121,11.808327603128864,0.3611838588137894,0.379194836412251,40689187.93245299,9652,-32.782,59.701,7.897105481259097,21.60872670671691,0.3159896708722017,-1.2144016015455807,116361140.718647,4669,-0.701,0.707,0.0008406113537117,0.1338181104093365,0.1054481682402678,0.4868951556294778,3936.87534,99009,-0.649,0.616,-0.0028151792212518,0.1322205093757103,-0.0940309474831661,0.1121341143513721,3845.025521,78490,-0.887,0.695,-0.0031044759825327,0.1617716008982993,-0.1636153760280399,0.5006998549799393,5755.316577999999,93404,-0.005,0.28,0.1210375773289665,0.0316155985300625,1.621448899940773,4.781635501024928,3440.416121,12
-33.793,70.254,13.477201619138585,21.8814580723358,0.0704166188223866,-0.984793331940129,145208962.477524,8876,-32.556,59.459,6.771918483649427,11.760797476557766,0.3502657566814349,0.3078843048135602,40494471.09423901,9572,-31.104,60.745,7.944155905762496,21.525367837114,0.3104121255711223,-1.219117072503639,115750334.206161,4700,-0.862,0.711,0.0017238322645199,0.1325711396133156,0.1044389332847692,0.519795847767762,3864.874579,97667,-0.609,0.654,-0.0014288943466593,0.1311996256855759,-0.0874035383997613,0.1748639312681912,3785.129161,76518,-0.998,0.756,-0.0013416427889207,0.1619554331020659,-0.1669167181349556,0.6044908439655696,5767.463402999999,92138,-0.005,0.288,0.1201752080775003,0.0329868515679341,1.9488685815533493,6.278957872292418,3414.6268469999995,22
-32.322,69.04,13.674089077832216,22.303865774771687,0.0677501821376998,-0.9882709466468488,150453109.262777,8897,-32.719,60.573,6.90383794849399,11.901696133675388,0.3501866950681926,0.3068502000404662,41614529.474440016,9540,-33.144,61.077,8.100542755630771,21.889360218631555,0.3077763545876423,-1.2252496808586113,119748753.19165602,4719,-0.779,0.733,0.0002376364190538,0.134015731080197,0.1311947985644129,0.6952564651171671,3947.991213,97034,-0.677,0.653,-0.0037602845977827,0.1323258663470502,-0.103571787811277,0.1692486186853661,3852.151018000001,75915,-0.909,0.702,-0.0042297845045241,0.1632234427618649,-0.1761890322877179,0.6373876793668254,5860.300273,92510,-0.005,0.262,0.1196406316105523,0.0304030942426619,1.6011636196926924,4.9567339785314,3349.6513080000004,16
-32.957,70.947,13.760495092554692,22.59474867837948,0.0691405888614259,-0.9900925820727982,153880762.338134,8885,-31.936,59.712,6.957723241006049,11.96588832960078,0.3517878825312766,0.2823692992314246,42125276.973289,9531,-31.579,61.17,8.198664415336335,22.007419906111974,0.3058921734081991,-1.2248486769621056,121267633.27791902,4715,-0.721,0.746,0.0001274025560558,0.1350333594181645,0.1139298519098852,0.5350286187387057,4009.096708,98133,-0.613,0.596,-0.0037248465002046,0.1339327023286256,-0.0899394858429283,0.1163035439086721,3947.053833999999,77532,-0.955,0.771,-0.0041688406785827,0.1651200916630533,-0.1735879126617661,0.5153220114565067,5998.471331,94361,-0.005,0.285,0.1195277072815755,0.0325813914662761,1.6732185941551452,4.9494831062713365,3374.656017,12
-33.533,70.846,13.842936785217132,22.815741978855343,0.0684154090234965,-0.995369665618334,156553406.31006604,8901,-32.809,61.374,7.02085237601332,11.9942207894655,0.3576486703624243,0.3116024727325284,42459288.875079006,9537,-32.54,60.59,8.288196199652447,22.128476864785497,0.3061882869130548,-1.224623082718706,122740132.20649505,4698,-0.679,0.709,0.0010996988472491,0.1380479017315832,0.1211250577562533,0.5084149972277423,4189.443694,99660,-0.651,0.573,-0.0022631629227283,0.1367020795607233,-0.0962925969490518,0.0911611386418851,4109.021735000001,79524,-0.952,0.741,-0.0023288660825577,0.168480490367064,-0.1719198186869648,0.5544585681294438,6240.959833999999,95557,-0.005,0.284,0.1200757431012364,0.0336355224993021,1.7276307956680537,4.630658310201507,3418.1281920000006,30
