flute_1,flute_2,flute_3
116.0412323,116.5640939,121.1701525
116.0412323,116.6358903,121.3830616
116.0412323,116.7076866,121.5959708
116.0412323,116.7794829,121.8088799
116.0412323,116.8512792,122.021789
116.0412323,116.9230756,122.2346982
116.0412323,116.9948719,122.4476073
116.0412323,117.0666682,122.6605164
116.0412323,117.287211,122.9007941
116.0412323,117.5077538,123.1410717
116.0412323,117.7282966,123.3813494
116.0412323,117.9488394,123.6216271
116.0412323,118.1693822,123.8619047
116.0412323,118.389925,124.1021824
116.0412323,118.6104678,124.34246
116.0412323,118.8310106,124.5827377
116.0412323,119.0515534,124.8230154
116.0412323,119.2720961,125.063293
116.2270765,119.4926389,125.3035707
116.6029478,119.7131817,125.5438483
116.9916592,119.9337245,125.784126
117.3928337,120.1542673,126.0244037
117.8060712,120.3748101,126.2646813
118.2309499,120.5953529,126.504959
118.6670268,120.8158957,126.7452367
119.1138385,121.0364385,126.9855143
119.5709023,121.2569813,127.225792
120.0377171,121.477524,127.4660696
120.5137642,121.6980668,127.7063473
120.9985086,121.9186096,127.946625
121.4914,122.1391524,128.1869026
121.9918734,122.3596952,128.4271803
122.4993512,122.580238,128.6674579
123.0132434,122.8007808,128.9077356
123.5329492,123.0213236,129.1480133
124.0578583,123.2418664,129.3882909
124.5873519,123.4624092,129.6285686
125.1208041,123.6829519,129.8688462
125.6575832,123.9034947,130.1091239
126.1970529,124.1240375,130.3494016
126.7385738,124.8334912,131.0330779
127.2815045,125.5429449,131.7167543
127.8252031,126.2523985,132.4004307
128.3690289,126.9618522,133.084107
128.912343,127.6713059,133.7677834
129.4545105,128.3807596,134.4514598
129.9949016,129.0902132,135.1351362
130.532893,129.7996669,135.8188125
131.0678691,130.5091206,136.5024889
131.5992242,131.2185743,137.1861653
132.1263628,131.9280279,137.8698416
132.6487023,132.6374816,138.553518
133.1656732,133.3469353,139.2371944
133.6767215,134.056389,139.9208707
134.1813097,134.7658426,140.6045471
134.678918,135.4752963,141.2882235
135.1690461,136.18475,141.9718998
135.6512144,136.8942036,142.6555762
136.1249653,137.6036573,143.3392526
136.5898649,138.313111,144.022929
137.0455035,139.0225647,144.7066053
137.491498,139.7320183,145.3902817
137.9274922,140.441472,146.0739581
138.3531587,141.1509257,146.7576344
138.7681996,141.8603794,147.4413108
139.1723481,142.569833,148.1249872
139.5653693,143.2792867,148.8086635
139.9470615,143.9887404,149.4923399
140.3172571,144.6981941,150.1760163
140.6758236,145.4076477,150.8596926
141.0226648,146.1171014,151.543369
141.3577211,146.8265551,152.2270454
141.680971,147.9628628,153.5255936
141.9924313,149.0991705,154.8241418
142.2921584,150.2354782,156.12269
142.5802481,151.3717859,157.4212382
142.856837,152.5080936,158.7197863
143.1221024,153.6444013,160.0183345
143.3762632,154.780709,161.3168827
143.6195797,155.9170167,162.6154309
143.8523541,157.0533244,163.9139791
144.0749307,158.1896321,165.2125273
144.2876959,159.3259398,166.5110755
144.4910781,160.4622475,167.8096237
144.6855475,161.5985552,169.1081719
144.8716163,162.7348629,170.4067201
145.0498375,163.8711706,171.7052683
145.2208054,165.0074783,173.0038165
145.3851541,166.143786,174.3023646
145.5435575,167.2800937,175.6009128
145.6967283,168.4164014,176.899461
145.8454166,169.5527091,178.1980092
145.9904093,170.6890168,179.4965574
146.1325289,171.8253245,180.7951056
146.2726316,172.9616322,182.0936538
146.4116064,174.0979399,183.392202
146.550373,175.2342476,184.6907502
146.6898802,176.3705554,185.9892984
146.8311038,177.5068631,187.2878466
146.9750444,178.6431708,188.5863948
147.1227254,179.7794785,189.8849429
147.2751901,180.9157862,191.1834911
147.4334992,182.0520939,192.4820393
147.5987281,183.1884016,193.7805875
147.7719636,183.779055,194.9262222
147.9543008,184.3697084,196.0718569
148.1468398,184.9603618,197.2174916
148.3506817,185.5510152,198.3631263
148.5669251,186.1416687,199.5087611
148.7966619,186.7323221,200.6543958
149.0409732,187.3229755,201.8000305
149.3009244,187.9136289,202.9456652
149.5775609,188.5042823,204.0912999
149.871903,189.0949358,205.2369346
150.1849406,189.6855892,206.3825693
150.517628,190.2762426,207.528204
150.870878,190.866896,208.6738387
151.245556,191.4575494,209.8194734
151.6424737,192.0482029,210.9651081
152.0623831,192.6388563,212.1107428
152.5059689,193.2295097,213.2563775
152.9738426,193.8201631,214.4020122
153.4665341,194.4108165,215.5476469
153.9844848,195.0014699,216.6932816
154.5280396,195.5921234,217.8389164
155.0974384,196.1827768,218.9845511
155.6928081,196.7734302,220.1301858
156.3141533,197.3640836,221.2758205
156.9613477,197.954737,222.4214552
157.634124,198.5453905,223.5670899
158.3320649,199.1360439,224.7127246
159.0545922,199.7266973,225.8583593
159.800957,200.3173507,227.003994
160.5702285,200.9080041,228.1496287
161.361283,201.4986576,229.2952634
162.1727923,202.089311,230.4408981
163.0032119,203.259123,230.5992333
163.8507685,204.4289351,230.7575685
164.7134478,205.5987472,230.9159037
165.5889811,206.7685593,231.0742389
166.4748318,207.9383713,231.2325741
167.3681819,209.1081834,231.3909093
168.2659177,210.2779955,231.5492445
169.1646147,211.4478075,231.7075797
170.0605234,212.6176196,231.8659149
170.9495527,213.7874317,232.0242501
171.827255,214.9572437,232.1825853
172.688809,216.1270558,232.3409205
173.5290036,217.2968679,232.4992557
174.3422199,218.46668,232.6575909
175.1224141,219.636492,232.8159261
175.8630988,220.8063041,232.9742613
176.5573244,221.9761162,233.1325965
177.1976604,223.1459282,233.2909317
177.776175,224.3157403,233.4492669
178.2844153,225.4855524,233.6076021
178.7133868,226.6553645,233.7659373
179.0535319,227.8251765,233.9242725
179.2947081,228.9949886,234.0826077
179.4261663,230.1648007,234.2409429
179.4365275,231.3346127,234.3992781
179.4365275,232.5044248,234.5576133
179.4365275,233.6742369,234.7159485
