,Force_X_min,Force_X_max,Force_X_mean,Force_X_std,Force_X_skew,Force_X_kurtosis,Force_X_energy,Force_X_zero_crossings,Force_Y_min,Force_Y_max,Force_Y_mean,Force_Y_std,Force_Y_skew,Force_Y_kurtosis,Force_Y_energy,Force_Y_zero_crossings,Force_Z_min,Force_Z_max,Force_Z_mean,Force_Z_std,Force_Z_skew,Force_Z_kurtosis,Force_Z_energy,Force_Z_zero_crossings,Vibration_X_min,Vibration_X_max,Vibration_X_mean,Vibration_X_std,Vibration_X_skew,Vibration_X_kurtosis,Vibration_X_energy,Vibration_X_zero_crossings,Vibration_Y_min,Vibration_Y_max,Vibration_Y_mean,Vibration_Y_std,Vibration_Y_skew,Vibration_Y_kurtosis,Vibration_Y_energy,Vibration_Y_zero_crossings,Vibration_Z_min,Vibration_Z_max,Vibration_Z_mean,Vibration_Z_std,Vibration_Z_skew,Vibration_Z_kurtosis,Vibration_Z_energy,Vibration_Z_zero_crossings,AE_RMS_min,AE_RMS_max,AE_RMS_mean,AE_RMS_std,AE_RMS_skew,AE_RMS_kurtosis,AE_RMS_energy,AE_RMS_zero_crossings
66,-4.994,16.577,5.973733519640503,3.4889416887835707,-0.024143366797030767,-0.5566680296911084,10703236.368854998,3001,-17.556,38.464,4.020492324889892,6.8682874636935995,0.7851551825776162,1.8429695692681625,14165119.724974005,7176,-13.663,26.521,2.6988652104898385,8.737015635060446,0.5218738327105706,-0.9482341890636872,18700965.509006,4707,-0.395,0.409,-0.005233794629882179,0.08401509556899484,-0.0046542812431371134,0.15639254905971756,1584.7255079999998,94697,-0.433,0.332,-0.010616673746339062,0.07994783680449265,-0.011940387104495482,0.07687955824536852,1454.66352,94888,-0.469,0.496,-0.01267282076505176,0.09744953392178973,-0.06922982711051173,0.13252326455365493,2159.7329630000004,80517,-0.005,0.288,0.10997296608464303,0.035613755458683734,0.654653112141694,4.195471892906657,2988.43108,12
67,-4.164,16.18,6.061215442370765,3.552983424179361,-0.0231328605444102,-0.5797136024506124,11031856.724818,3067,-17.088,37.843,4.111508342692482,6.906126786222214,0.756868967026271,1.777853176650857,14437137.892252,7001,-14.289,26.425,2.798709296654421,8.878463160150673,0.519399965643096,-0.9703120983676832,19367451.499472003,4721,-0.418,0.466,-0.00137367834658529,0.08403373813860479,-0.024953627974189724,0.20683351007999162,1578.6200360000003,94216,-0.405,0.383,-0.004177386806509493,0.08004324873297416,-0.03613083444340346,0.12983627782092455,1435.7701180000004,95251,-0.437,0.437,-0.004957877121469065,0.09806389182790348,-0.08696651092408839,0.09187842396874935,2154.671841,79759,-0.005,0.248,0.10915543941759999,0.03458925530424083,0.5569387142505795,3.7250772300127934,2930.2360599999997,16
68,-5.118,15.919,6.115440743142034,3.627339326240743,-0.02227827360715773,-0.6122291423747939,11306629.549062999,3216,-18.662,37.945,4.190565829774867,6.933735188118754,0.7643645949734366,1.8394350121043859,14679456.343427004,6970,-13.797,26.85,2.8851075856826682,8.965825129946753,0.5247358569400887,-0.9539485614969241,19839437.604886003,4706,-0.426,0.482,-0.0009304835788861809,0.08516959347658043,-0.009268710778175121,0.26528980886889864,1622.4758199999999,95382,-0.431,0.404,-0.005031169934494399,0.0810680904912385,-0.044179568712680486,0.16025868971804824,1475.4573139999995,95872,-0.481,0.384,-0.005389362605915625,0.09877388475805515,-0.1042268530527727,0.027060706724007844,2188.429374,80853,-0.005,0.27,0.11169978760982809,0.03726592655594748,0.7536717668158355,3.856563439177929,3100.9688969999997,18
69,-4.979,16.553,6.1236097654765365,3.6447944050982763,-0.025050077735083387,-0.6245806629292425,11357378.217495997,3282,-17.985,38.37,4.268146589460976,6.912062626667066,0.7644184834028867,1.8475556869775849,14759109.91955,6853,-13.765,26.767,2.946392716134946,8.920014030270055,0.527774743310747,-0.9496408735436912,19736117.631520994,4703,-0.391,0.463,-0.0015489101030651262,0.08760620819573268,-0.021811081787786946,0.18963224978607274,1716.9701940000002,96699,-0.377,0.375,-0.005183505108542557,0.08341749359404918,-0.05323854889769186,0.1180935967737522,1562.2309630000004,97145,-0.454,0.419,-0.006130742918464532,0.10073302461823756,-0.09980640998777134,0.0246713294185974,2277.753404,82800,-0.005,0.263,0.11101965168011803,0.035853893693805504,0.5235693329889449,3.5492526593904996,3044.0005619999997,12
70,-4.57,16.609,6.161683478828936,3.7013889681109347,-0.024295862995219263,-0.6487576437515403,11546908.338449,3329,-17.836,38.111,4.305575384023375,6.933516122610039,0.7681913269334654,1.848335986271266,14886917.432912994,6746,-13.535,27.55,3.025710527140039,9.010898525116174,0.5206460243405778,-0.962437005034527,20192421.811088,4722,-0.426,0.422,0.0008035205312118268,0.08879947284913871,-0.011485448449440615,0.1357675106979075,1762.4245859999996,96901,-0.41,0.368,-0.0029553893032766712,0.08449143320906549,-0.029241658618200612,0.07712827055520233,1597.3886709999997,98076,-0.464,0.42,-0.0030351292457346897,0.10142790650329161,-0.09324295313258599,0.04511207768675618,2301.2184500000003,84646,-0.005,0.264,0.11068034220923625,0.03608827568763496,0.6613782083298781,3.861272117981498,3028.833771000001,18
71,-4.973,17.084,6.234983605457091,3.761906547373209,-0.026725507813609203,-0.6691671027020267,11850928.431421,3365,-17.64,39.321,4.378252262974912,6.986049828801352,0.7699188880942316,1.862440092535027,15191389.148605999,6682,-13.464,28.012,3.115944467065493,9.075146166773713,0.5249468397845818,-0.9583619075669145,20575966.089433003,4731,-0.422,0.419,-0.0006879756945531994,0.08763809476109365,0.0012235373321967664,0.11522826743225689,1716.590983,96920,-0.355,0.379,-0.004239873103374215,0.08339710064649097,-0.016988509602597113,0.05333275193017606,1558.393669,97927,-0.451,0.425,-0.0048906523363566,0.10071089870759294,-0.06889889895171376,0.09611064440106531,2272.113929,83442,-0.005,0.25,0.1106747311948239,0.03450463806646388,0.40860350356809555,3.621259301531911,3003.5716649999995,12
72,-4.182,16.646,6.257276724153372,3.809228973132106,-0.02621713742045549,-0.6877719936211708,11986103.214320002,3490,-18.684,38.236,4.456058941779042,6.960350793898105,0.772073284458765,1.8622193911422071,15255824.017827,6600,-14.137,27.408,3.1987810759505,9.131659780173775,0.5218675314943382,-0.9654453779882077,20910373.711936,4694,-0.391,0.436,0.0009856596643922709,0.08591989647030641,-0.00978278026665156,0.12532437095698956,1649.0746669999996,95002,-0.378,0.376,-0.002527565858987446,0.08150546583327271,-0.01757627306967617,0.04914333256554526,1485.2056790000001,96114,-0.493,0.43,-0.0025404153011336157,0.09893853095746258,-0.08451206053318427,0.12143691425717362,2187.8262489999997,81840,-0.005,0.224,0.10838049123372552,0.03347971051741169,0.30402712813096106,3.145643882668004,2873.9700929999995,52
73,-5.269,17.887,6.353523348376582,3.8957209289091845,-0.02453371665422752,-0.6896880741477469,12406048.262165,3574,-18.275,39.545,4.538619768441411,7.024486906124509,0.7819677471016837,1.9448046253050455,15622024.491879,6495,-13.781,28.259,3.2967946551693252,9.27930558986766,0.5256867748561247,-0.9613384561999601,21659720.661177,4688,-0.382,0.441,-0.0004581206683500779,0.08538325616427851,0.01626640274098328,0.23137745523830855,1628.37193,93580,-0.379,0.385,-0.00435207023764752,0.08075828033205484,-0.0176065347761476,0.08537537598776046,1460.9294170000003,94740,-0.468,0.454,-0.004791646519457725,0.0990309857186516,-0.0715802902753305,0.12564829223585106,2195.601117,80425,-0.005,0.285,0.10916006285929189,0.03578245907290314,0.732602743033611,3.9139574702441147,2947.472329,16
74,-4.941,16.983,6.3659706920698556,3.946756800406084,-0.022555085008398004,-0.712289963948856,12538269.808892,3709,-16.682,38.918,4.599626849643607,6.986462812515426,0.7781331420618222,1.8810784316244602,15636857.407121003,6558,-13.403,27.69,3.36892105204283,9.303933869253083,0.5245950582559954,-0.9698844905281399,21882350.436232995,4717,-0.448,0.462,0.0005752900590185648,0.08602655836225809,0.017745561368625918,0.25904741575520607,1654.0122729999996,94422,-0.379,0.382,-0.003087453968651702,0.08127566169212556,-0.02599462351483016,0.16272059145082185,1478.432478,94987,-0.458,0.451,-0.003450670950248112,0.09922482079252656,-0.0926599382707622,0.0741731338735363,2203.0267570000005,80804,-0.005,0.272,0.10802071690329279,0.03513780923577281,0.6889721023016583,3.8750967311989015,2883.708826,18
75,-5.183,17.144,6.439340361270577,4.002867435065423,-0.019809890695727222,-0.7263152059842968,12847931.228468,3705,-17.866,39.176,4.679279969036507,7.029089137137194,0.7789187199268551,1.9053843434927789,15935555.521361003,6376,-13.325,27.878,3.465782472515425,9.380973914120533,0.5206130776440179,-0.965947479130076,22352012.298171002,4743,-0.398,0.458,-0.0010385835544478698,0.08796224288046822,0.012488189239473632,0.24705384895252802,1729.4473240000002,95671,-0.454,0.391,-0.005043143062969542,0.0833742068472265,-0.04063712398220001,0.16618782179482272,1559.2068910000005,96127,-0.441,0.428,-0.005824009235353865,0.10140712674556078,-0.08419500290565013,0.04661774121822537,2305.798238,81946,-0.005,0.247,0.10900945012953658,0.0353279066433264,0.5632784228428029,3.3209461698882743,2934.6598989999998,22
76,-4.614,17.419,6.465372907706092,4.049935515300639,-0.021698489686047318,-0.7428398150973914,12990898.669501,3798,-17.931,40.338,4.723512267025089,7.033042340376364,0.7781577511610275,1.9264914302785803,16020186.938568,6343,-14.077,28.84,3.530420519713262,9.41971436969057,0.5253427619104019,-0.9621750774698454,22586610.237674005,4707,-0.479,0.429,0.0007972939068100358,0.08919944843348514,-0.0007905141684401006,0.15585533190915069,1776.0340120000003,97196,-0.409,0.366,-0.002584112903225807,0.0846082818078276,-0.03511887413260799,0.1077973240949408,1599.2741840000003,97799,-0.467,0.448,-0.0028224820788530468,0.10225803631280621,-0.09107251739416573,0.05243272718316794,2335.7044220000002,83471,-0.005,0.254,0.10889153673835125,0.03553124802747382,0.6898021422159561,3.339188623414725,2928.3462130000003,14
77,-4.848,17.549,6.505824999441078,4.1160112003073674,-0.019229723048954463,-0.7619340498740921,13254819.960289998,3902,-16.884,39.645,4.821280538353194,7.04998829739217,0.7814086650585449,1.9174296127849644,16314200.233024,6316,-13.725,28.334,3.6173824275078803,9.481676646194005,0.5240904373504812,-0.9728359236433626,23032582.556452993,4699,-0.479,0.441,-0.00046568892664714185,0.08859552667125502,0.0014763701152926657,0.09186493401887486,1755.467683,96472,-0.44,0.374,-0.004282452100427017,0.08399745618611593,-0.021637038876330835,0.05618433610260354,1582.0380030000001,97582,-0.436,0.452,-0.0047775089986362325,0.10184077649623598,-0.07038504094323567,0.09827583022633579,2324.6381380000003,83401,-0.005,0.248,0.1083039951709182,0.03513939104164874,0.5338822258281147,3.3277592249548835,2899.451563000001,18
78,-5.115,17.467,6.588264071706156,4.192603974662395,-0.016138943684905743,-0.7767097481680239,13620935.223445999,4027,-16.879,39.652,4.81352530041727,7.102629612343861,0.7752709502557484,1.9303437027453247,16442831.567343004,6346,-14.39,30.435,3.6950456267125125,9.626045642028767,0.522067242877176,-0.9704058184970075,23745803.230413,4704,-0.45,0.465,8.590322176256753e-05,0.08736768066043551,0.011681459446323752,0.13449760878688144,1704.895295,94515,-0.423,0.356,-0.0038171797489210046,0.08249561382230042,-0.006146098049308268,0.06260387431077508,1523.3028160000001,95429,-0.523,0.435,-0.004278797077311557,0.1010153999849845,-0.0744547377899448,0.14556854453768686,2283.2284449999997,81558,-0.005,0.243,0.10584078780064113,0.034177521570510835,0.6007099642211684,3.4207412057034077,2762.996387,14
79,-5.455,17.772,6.628636049201525,4.235033088545843,-0.010671815680427795,-0.7919625293876109,13828212.220378004,4024,-19.266,41.766,4.901376179588256,7.098619403070245,0.7836476491893631,1.9696132749552753,16630634.551815,6175,-15.516,29.83,3.752635897068759,9.658178465506701,0.520590814464921,-0.9755139308722813,23994286.374554005,4723,-0.427,0.442,0.00041584597004774306,0.08616452701418106,0.012362434694661964,0.17437121255034427,1659.286353,92599,-0.359,0.378,-0.0027565607255838095,0.08112627539701468,-0.014072968793106091,0.07117285819472485,1472.5783490000006,93625,-0.448,0.445,-0.0030955841227085007,0.09984621502454877,-0.08046757756383005,0.14646893996232624,2230.1530810000004,79918,-0.005,0.254,0.10760688445516334,0.03511779004206507,0.6379086095949084,3.6276359420227644,2863.4517490000007,20
80,-4.877,17.818,6.573834069754809,4.333404028441085,0.008386034177799543,-0.8494282204010695,13693642.280840002,4135,-16.659,39.155,4.962401330085836,6.8602476871761535,0.7778102227954165,1.9552381016920801,15835065.822512997,5821,-13.349,28.574,3.813385697729166,9.610500628812163,0.5305835118074907,-0.9639523835793811,23613637.283747997,4613,-0.456,0.393,0.00014306798015283761,0.08455587112022615,-0.003336160263678443,0.25810994223594985,1579.2792760000002,92767,-0.402,0.355,-0.003500986925500706,0.0799145663719213,-0.03407180125355263,0.13195114409677844,1413.3664280000003,93678,-0.453,0.44,-0.0037418329651225973,0.09904495470970016,-0.10052291883840268,0.103636743201315,2169.972778,79093,-0.005,0.274,0.1049723977762486,0.03675300420041703,0.350907273119348,3.826091027182324,2732.380473,16
81,-5.529,18.223,6.708824925231467,4.369330908357219,-0.005498912018534858,-0.8175955366354133,14316963.025318002,4282,-18.148,42.372,5.060978285785921,7.114669438278717,0.786568323609935,1.980162180548751,17026828.982275996,6125,-15.368,30.502,3.92426510145239,9.809399541813512,0.5199084612395584,-0.979159917463289,24931833.220823996,4725,-0.419,0.428,-0.0006619432654596247,0.08763772264162423,0.007260110323914251,0.2262369145502965,1715.5470049999997,94314,-0.424,0.383,-0.0045720777592721945,0.08267875251257169,-0.04206013800397028,0.14444565685533828,1531.473785,95051,-0.457,0.414,-0.005014259746771971,0.10136489947077976,-0.08647761270436773,0.01994358733479995,2300.5533189999996,81082,-0.005,0.266,0.10764620605669876,0.036606410774918906,0.8632585081297866,3.50339495353344,2887.4858360000003,22
82,-5.037,18.337,6.746949455610454,4.452445403232238,-0.003228356471031981,-0.8350558791866716,14614196.222459003,4418,-17.07,40.912,5.111481915535783,7.090134732724585,0.7816066671987482,1.9603245397352387,17085814.473267,5987,-14.447,29.786,3.990582566120414,9.87240094122489,0.5214248951896859,-0.9853729417806925,25358796.524841998,4727,-0.42,0.494,4.491046077488838e-05,0.08939493880810587,0.006802383962355354,0.16140735783856863,1787.2414319999998,95843,-0.412,0.349,-0.0038900713183840463,0.08432827007401293,-0.03396229304930078,0.09354540849759996,1593.774333,96537,-0.484,0.463,-0.004192313711462362,0.10273060387814623,-0.08371312220302536,0.02515659893281974,2364.1748399999997,82587,-0.005,0.271,0.10605794898164504,0.03582367024535946,0.8367599795617412,3.7421217845280488,2802.633741999999,24
83,-5.417,19.128,6.795059187551702,4.504973675795815,0.0004906263551770792,-0.8546881788459064,14865129.949868003,4620,-17.771,40.278,5.223363442062196,7.114569996534176,0.7874699097126903,1.9820125362183942,17422036.200468995,5888,-14.299,29.89,4.075819808178139,9.909796363237103,0.5203112617126463,-0.9935339345790823,25678009.103788998,4713,-0.439,0.487,-0.0011481410270741575,0.08901346703849836,0.010357242605123116,0.10031837102875629,1772.3150840000003,96540,-0.374,0.357,-0.005015725815466475,0.08393416008891603,-0.025498768194603904,0.054080406464124486,1581.1856340000004,97308,-0.418,0.406,-0.00600912159896264,0.10251597781704298,-0.07331461611581575,0.08517361456591477,2358.4680860000008,83571,-0.005,0.299,0.1086154441190279,0.038566248383421195,1.086880522558455,4.0428678748270235,2971.0485830000007,54
84,-5.611,18.947,6.807948203267273,4.605065801335015,0.011449790738875209,-0.8459538315589095,15097731.204946002,4761,-18.088,42.792,5.259657674426929,7.154532461587273,0.8008263936030472,2.0564077109199195,17622354.506715998,5920,-13.591,31.177,4.142759683921804,9.979902524334191,0.5232675439484492,-0.9776457016146676,26094679.906857003,4682,-0.414,0.439,1.3678525565016417e-05,0.08724887465099887,0.01128273355751917,0.12470384871633966,1701.272523,96166,-0.424,0.326,-0.004035536424611502,0.0823582770609249,-0.011650585641272356,0.03774191001101812,1519.533224,95847,-0.454,0.449,-0.004229684682467593,0.10127965648260726,-0.07633490681530417,0.1417419702317928,2296.44181,82279,-0.005,0.282,0.10941121934412881,0.03838707821844013,0.9619978129685295,3.567826217032093,3004.67017,16
85,-5.096,19.14,6.865662319346695,4.655152901548538,0.012933222600701575,-0.8633501147406872,15368606.074105004,4851,-18.499,42.092,5.2985125942441655,7.163119332325144,0.8005005598851279,2.051982478912082,17730956.261357002,5964,-14.159,31.041,4.211132389548524,10.070953444012996,0.5222790393384397,-0.9831473681287863,26614494.589132,4691,-0.369,0.452,-0.00021759881086695675,0.08572234056332347,0.027800169512468605,0.18843558183545683,1641.2945160000002,93514,-0.351,0.342,-0.003944505632264188,0.08088014638926407,-0.010122980606480442,0.0717841746620489,1464.5738629999996,93920,-0.463,0.407,-0.004787523057361342,0.10012033274598305,-0.08941703546771865,0.13031990624678835,2244.0480220000004,79719,-0.005,0.284,0.11076922939164384,0.03931601222938485,0.8782309891846898,3.1037015587242838,3085.7891299999997,22
86,-4.977,19.7,6.871303345332115,4.712160474928584,0.024511227942540292,-0.853177016647936,15505187.373368,4841,-17.182,42.085,5.44025971095471,7.142251219292013,0.7987442250788691,2.0511464499550955,18004269.23875801,5792,-14.19,30.584,4.315822807535952,10.053108089505573,0.5225681979269413,-0.9850621495862737,26733670.895606995,4693,-0.45,0.44,0.0006783162305915219,0.08560770511177074,0.014283238850787021,0.2763860923868786,1636.9999060000005,92986,-0.412,0.422,-0.0031633401386127976,0.08081153762373877,-0.02549254798330686,0.12385194318090686,1460.855919,93099,-0.465,0.425,-0.003323295546123676,0.09983772373779108,-0.10290693598915804,0.10518158933200628,2228.773648,79218,-0.005,0.266,0.10634101613567576,0.038063314602485535,1.0074530628331626,3.339387063405816,2849.401886,22
87,-4.988,19.631,6.9420264376152865,4.764868383870552,0.02086646289776708,-0.8762649521074559,15834957.661945,4851,-17.62,41.886,5.5221200639338095,7.190774616041619,0.8083840671351342,2.081808873464893,18360045.922575,5596,-14.558,30.786,4.387819651139885,10.182775577317221,0.5223009787826938,-0.9837147431564217,27459702.804286007,4688,-0.423,0.434,0.0016205877612421428,0.08717179753538228,0.0009774539804496675,0.23563373204585192,1697.8438879999999,93572,-0.39,0.366,-0.0014590922115367403,0.08223323270437514,-0.04649635868956517,0.13522914882951786,1510.870049,94128,-0.445,0.429,-0.0012846979709522017,0.10089846869138046,-0.09650942812582008,0.037427955254585754,2274.2344350000003,80852,-0.005,0.28,0.10801379859954514,0.0373167262214472,0.9933919255596372,3.692712821980412,2916.9204760000007,18
88,-5.336,19.469,6.941829135304661,4.82390905394026,0.026332053711156184,-0.8797539204299007,15949645.685855001,4998,-17.786,41.489,5.591135770609319,7.147245729444334,0.8213748762677165,2.12739376432309,18379112.022129998,5586,-13.551,30.693,4.456662679211468,10.199819994522333,0.5252440022147398,-0.9840310966211581,27653967.542699996,4686,-0.425,0.435,-0.0007975358422939072,0.08886291437072244,0.00787635775806194,0.18511492550799113,1762.65911,95725,-0.424,0.366,-0.005387674731182797,0.08420520613469297,-0.038992460439577055,0.11030214728703447,1589.0750810000002,96343,-0.465,0.415,-0.0063793996415770614,0.10238448758805636,-0.09989809680128603,0.04835407154931248,2348.7856220000003,82848,-0.005,0.256,0.10732101254480288,0.037218655998037996,1.0530318502226639,3.725713325204234,2879.9544840000003,62
89,-5.298,19.872,7.086580819886337,4.891818344797102,0.019659383514435823,-0.8772556049180871,16400143.224364,4982,-17.04,42.392,5.664301473480516,7.175603505472048,0.7928146756620443,2.0825752273854086,18484505.941255003,5469,-14.278,31.658,4.574851684397564,10.331803318381947,0.5112771970134711,-1.0072398135481262,28238761.335967,4649,-0.404,0.394,0.0002279441352401018,0.08965887570304572,0.010419765209634222,0.10738443602364578,1777.9820979999995,94882,-0.405,0.341,-0.0033088521862580642,0.08473378758425418,-0.02682405330086302,0.044731546358249386,1590.4242660000002,95986,-0.478,0.443,-0.0037310886755856166,0.10343655466148868,-0.08077583488809725,0.07484267669503719,2369.4677610000003,82123,-0.005,0.25,0.10918351817774909,0.033821467924607426,1.1019341805854606,3.504125794798295,2889.661395,10
90,-5.908,20.789,7.0277956362142415,4.998427392065373,0.04740816302052293,-0.904119329814197,16654884.408505999,5242,-17.039,41.653,5.611417547134425,7.1520409594286205,0.8135219553159314,2.1320620883560695,18505786.705615,5527,-14.244,32.774,4.581414385488581,10.32372390713146,0.5232737602044284,-0.9805463332558815,28566847.701363005,4681,-0.402,0.413,0.0002837755767324301,0.08824107665789936,0.010665449106193364,0.11931006740068373,1743.669563,95279,-0.377,0.369,-0.003603959202264954,0.08324196892383386,-0.016474397894216786,0.06265282856915633,1554.590801,95317,-0.477,0.488,-0.004064402904427198,0.10200498309982846,-0.08925071500195171,0.18333369373764175,2333.7258260000003,82433,-0.005,0.272,0.1076083488885118,0.03804743117744924,0.8503460950863423,2.961509716846967,2917.2234440000007,14
91,-5.478,20.45,7.043783616892845,5.038661924598038,0.052208617984503006,-0.8996354999864478,16774020.911875,5219,-16.92,41.065,5.68362886270652,7.160982708356586,0.820894453446496,2.131157470959865,18692938.174370993,5458,-14.574,32.902,4.628776230186232,10.288970390304945,0.5256565539817593,-0.9706672476498888,28467326.488607995,4694,-0.446,0.437,0.0015599320351449841,0.08653477483000663,0.005370564873624005,0.1491036569462021,1675.2502569999997,92521,-0.383,0.331,-0.0014591338952357543,0.08130199470570591,-0.01697463168379638,0.061334491113921086,1478.766204,93161,-0.482,0.443,-0.001228442397549688,0.10046076154486323,-0.08021355505575084,0.129384840853207,2257.434287,79768,-0.005,0.262,0.11048269355451719,0.03767183640436356,0.7878181210611457,3.510336759967105,3047.2942900000003,20
92,-5.992,20.863,7.04515242338389,5.128761599622485,0.05941018071146098,-0.9010493980234644,16993309.858103,5282,-17.047,43.229,5.67700507199099,7.090929903558408,0.8158646094984116,2.1371952936373146,18463799.431747,5580,-14.169,32.465,4.681562182162679,10.32091450102124,0.5229398115429718,-0.9808506036189453,28741559.511027995,4654,-0.419,0.431,-0.000908999097319665,0.0859228945439798,0.03600837853939549,0.2648373409414928,1652.2731640000002,92894,-0.393,0.384,-0.00542146234214266,0.08057132254634312,-0.023815276915443426,0.11821908356378552,1459.278998,93099,-0.556,0.433,-0.006296423240890525,0.10006867093341046,-0.09665445449524016,0.09112743888891206,2249.716117,79278,-0.005,0.266,0.11013189857805503,0.038835338852682436,0.8337403782814432,3.0076105596491596,3051.7080019999994,14
93,-5.674,21.152,6.961932316849733,5.107244335219234,0.05903609115515831,-0.9037451225982203,16683171.240601998,5520,-16.814,40.399,5.670129874250374,6.992377227969221,0.8163080321616291,2.0934908607458222,18135750.910533004,5427,-13.83,31.676,4.665974108268016,10.157422161370903,0.5208211310632991,-0.977479529752129,27959735.951948,4702,-0.429,0.441,-6.351383960889796e-05,0.08698779074755514,0.030851289840909724,0.30717031955891017,1693.2936550000002,94714,-0.403,0.399,-0.0041525440391816885,0.08223256899346802,-0.028778705114678456,0.16178935894251945,1517.0825440000003,94774,-0.478,0.428,-0.004434792517584393,0.10075470056502189,-0.09838502603717256,0.02369456201270337,2276.075511,81226,-0.005,0.305,0.10844634414464333,0.038486280746286614,0.8860553836154779,3.2086096678022598,2963.222792,28
94,-5.844,20.578,6.831238041512205,5.080772058304752,0.056163883490246,-0.897082808348475,16188829.995444,5709,-16.371,40.072,5.672766108812836,6.829512495935572,0.817856820822708,2.0682910458065997,17605435.298955,5418,-13.052,30.518,4.663564650154909,9.882900159936018,0.5193875255496684,-0.9813491041333959,26673198.876664005,4677,-0.433,0.447,0.0006397679041530113,0.0888855904330628,0.019752033416286955,0.18330905064602332,1764.7406959999996,95761,-0.414,0.368,-0.0026896971650638445,0.0846381162669301,-0.029977413144868802,0.10865566926994008,1601.644136,95905,-0.498,0.441,-0.002991126273751321,0.10251706959080342,-0.09149703725423035,0.0700312103767966,2349.4034420000003,81959,-0.005,0.302,0.10608531671412454,0.04034363431708306,1.1444680781633962,3.3043353881675612,2877.2040840000004,16
95,-6.113,20.51,6.883167020362112,5.156165706258143,0.05573947695405042,-0.902396674607922,16520283.973303003,5738,-17.622,42.003,5.733787496194417,6.831981598813264,0.810407542510232,2.0898314694769056,17768434.970666,5390,-12.953,31.191,4.749634919142535,9.926913221972987,0.5243562910958337,-0.973918818079119,27048902.265439004,4730,-0.394,0.375,0.0012294229839359587,0.08912489699359889,0.008612860955159863,0.11054335089478018,1774.5015910000004,96193,-0.352,0.355,-0.002495836243485735,0.08468955487708213,-0.026703741966242037,0.05147797799616827,1603.3650199999997,96372,-0.496,0.46,-0.002321652429305682,0.10276922645530077,-0.1027999536214951,0.09945098252491791,2360.1708429999994,83203,-0.005,0.289,0.10597254159279358,0.03848911681815257,1.1344531237510875,3.727497168123869,2839.208791,18
96,-9.46,22.718,6.113172277493347,6.089125658400995,0.023793036601042802,-0.7879321258938359,16649958.92011,6223,-30.541,40.649,3.8053115875606425,7.212018304926565,0.663368752779027,1.758717642643127,14870910.122481996,7537,-14.11,30.539,3.2686228621252438,8.743999481927451,0.5580951078833298,-0.8445132281515577,19488666.945002005,4884,-0.414,0.402,0.01139587292360661,0.082900521472448,-0.03569652453307159,0.25940423140616886,1566.0364619999996,81238,-0.334,0.415,0.014777504527264188,0.07774407887151571,-0.0541796026666456,0.12691237626567275,1400.574445,79548,-0.496,0.436,0.01995745936640658,0.10091913289949073,-0.09394661875855465,0.13851606063393396,2366.818492,64623,-0.005,0.263,0.10453652440251292,0.03623071577929712,1.028064128839796,3.687074875166278,2737.5364249999993,14
97,-8.873,22.429,6.346400645155517,6.306826311516249,0.03197542356515753,-0.7868134823003663,17892734.905649003,6426,-20.246,42.867,3.821765086438312,7.2379963779933245,0.7240081493398418,1.8908032017951744,14974017.812600002,7548,-15.026,30.14,3.5151188303088876,9.313785793458356,0.5568350221234566,-0.8551220367661165,22150548.380556002,4825,-0.454,0.423,-0.004602307706073948,0.08256532304182428,0.05707077145098926,0.36657110064473786,1528.416027,82498,-0.357,0.336,-0.012508688571530834,0.0775724806695225,-0.012715366562101293,0.1441828026268661,1379.94747,79025,-0.509,0.478,-0.015301393213787182,0.10210853803163596,0.004565112765095375,0.17592437393165383,2382.6914570000004,65625,-0.005,0.262,0.09896173359819606,0.03749226672460046,1.2769063887732839,3.83632433341187,2503.130667,12
98,-9.158,22.961,6.3820634626297466,6.298074524763927,0.039642416615794554,-0.788415739898106,17992772.229737002,6431,-20.733,42.23,3.850042265226697,7.251099908697148,0.7261905031097816,1.9564452466471751,15084420.241664998,7491,-15.754,31.093,3.577065147161988,9.375502667544453,0.5604021808213523,-0.8584416320924722,22535653.461631004,4771,-0.474,0.482,-0.005326330087890582,0.08235144743267671,0.04152515068422903,0.49465170238966794,1524.1072760000002,82194,-0.414,0.341,-0.010169820510185385,0.0772991133284623,-0.05077358452909265,0.238616591843261,1360.3858979999998,79561,-0.535,0.543,-0.013027886381204732,0.10207463768025016,-0.016016763006156346,0.17282106236803774,2369.8088540000003,64915,-0.005,0.28,0.09643905970035876,0.038939365866713746,1.432429442612636,3.9833026847875335,2420.801632,20
99,-9.279,23.633,6.481687609613801,6.356819808080371,0.04200160178621539,-0.7731548219675837,18422138.776249003,6382,-20.943,41.414,3.957929967965926,7.312633165618435,0.7451944092008549,1.9995203944776714,15453524.508388998,7419,-14.63,32.053,3.6854311938508904,9.585756259954168,0.5602600926487067,-0.8475395035251094,23573523.439519003,4790,-0.453,0.435,-0.0015343158309173554,0.08405774317782978,0.02876490514371772,0.47552821549897706,1579.7887840000003,82898,-0.413,0.379,-0.0046656644833387,0.07909713440119018,-0.05982339185007425,0.24925750770699606,1403.23004,80887,-0.502,0.54,-0.005310824474748559,0.10327993234224761,-0.040460100848714264,0.1219134099844168,2390.438837,67822,-0.005,0.263,0.09716221053008339,0.03871436154772716,1.4079049061722944,3.7180034805278623,2445.06264,16
